[21-01-21 22:36] [INFO] - Start transposenet with train
[21-01-21 22:36] [INFO] - Experiment details: kings_subscene_2
[21-01-21 22:36] [INFO] - Using dataset: /media/ronf/data/datasets/cambridge
[21-01-21 22:36] [INFO] - Using labels file: /home/ronf/git/segpose/analysis/abs_cambridge_pose_sorted.csv_KingsCollege_train_2.csv
[21-01-21 22:36] [INFO] - Running with configuration:
	batch_size: 8
	learnable: True
	s_x: -3
	s_q: -6.5
	lr: 0.0001
	norm: 2
	weight_decay: 0.0001
	eps: 1e-10
	lr_scheduler_gamma: 0.1
	lr_scheduler_step_size: 200
	n_epochs: 600
	num_encoder_layers: 6
	dim_feedforward: 256
	hidden_dim: 256
	dropout: 0.1
	nheads: 4
	freeze: False
	reduction: ['reduction_4', 'reduction_3']
	use_prior_t_for_rot: False
	freeze_exclude_phrase: regressor_head_rot
	n_freq_print: 5
	n_freq_checkpoint: 50
	n_workers: 4
	device_id: cuda:0
[21-01-21 22:38] [INFO] - [Batch-31/Epoch-9] running camera pose loss: 7.364, camera pose error: 2.06[m], 5.45[deg]
[21-01-21 22:38] [INFO] - [Batch-36/Epoch-9] running camera pose loss: 7.423, camera pose error: 1.73[m], 5.33[deg]
[21-01-21 22:38] [INFO] - [Batch-41/Epoch-9] running camera pose loss: 7.438, camera pose error: 1.78[m], 6.20[deg]
[21-01-21 22:38] [INFO] - [Batch-46/Epoch-9] running camera pose loss: 7.383, camera pose error: 1.36[m], 4.78[deg]
[21-01-21 22:38] [INFO] - [Batch-51/Epoch-9] running camera pose loss: 7.407, camera pose error: 1.82[m], 4.28[deg]
[21-01-21 22:38] [INFO] - [Batch-56/Epoch-9] running camera pose loss: 7.322, camera pose error: 1.88[m], 4.72[deg]
[21-01-21 22:38] [INFO] - [Batch-61/Epoch-9] running camera pose loss: 7.354, camera pose error: 1.98[m], 4.65[deg]
[21-01-21 22:38] [INFO] - [Batch-1/Epoch-10] running camera pose loss: 8.738, camera pose error: 2.21[m], 6.39[deg]
[21-01-21 22:38] [INFO] - [Batch-6/Epoch-10] running camera pose loss: 7.549, camera pose error: 1.13[m], 6.49[deg]
[21-01-21 22:38] [INFO] - [Batch-11/Epoch-10] running camera pose loss: 8.288, camera pose error: 2.77[m], 3.79[deg]
[21-01-21 22:38] [INFO] - [Batch-16/Epoch-10] running camera pose loss: 8.077, camera pose error: 1.65[m], 6.80[deg]
[21-01-21 22:38] [INFO] - [Batch-21/Epoch-10] running camera pose loss: 7.855, camera pose error: 2.17[m], 4.62[deg]
[21-01-21 22:38] [INFO] - [Batch-26/Epoch-10] running camera pose loss: 7.541, camera pose error: 1.53[m], 4.05[deg]
[21-01-21 22:38] [INFO] - [Batch-31/Epoch-10] running camera pose loss: 7.360, camera pose error: 2.21[m], 3.44[deg]
[21-01-21 22:38] [INFO] - [Batch-36/Epoch-10] running camera pose loss: 7.364, camera pose error: 1.26[m], 6.84[deg]
[21-01-21 22:38] [INFO] - [Batch-41/Epoch-10] running camera pose loss: 7.405, camera pose error: 1.12[m], 7.57[deg]
[21-01-21 22:38] [INFO] - [Batch-46/Epoch-10] running camera pose loss: 7.475, camera pose error: 1.01[m], 5.14[deg]
[21-01-21 22:38] [INFO] - [Batch-51/Epoch-10] running camera pose loss: 7.478, camera pose error: 1.11[m], 7.31[deg]
[21-01-21 22:38] [INFO] - [Batch-56/Epoch-10] running camera pose loss: 7.371, camera pose error: 2.02[m], 3.85[deg]
